5	header
grid	a 50	b 50	c 50
size	x 1.000000	y 1.000000	z 1.000000
origin	x 0.000000	y 0.000000	z 0.000000
microstructures 1145
homogenization	1
860	439	439	439	596	596	969	969	969	621	621	621	621	621	621	621	1069	621	621	621	621	621	621	621	621	621	621	1018	1018	1078	1078	1078	1078	1078	1078	936	936	936	436	436	1108	1108	1108	1108	1108	1108	860	860	860	860
860	860	52	52	52	52	52	52	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	1078	1078	1078	322	322	322	436	436	436	613	613	613	1108	1108	860	860	860	860	860
860	860	52	52	52	52	52	52	52	52	621	205	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	1078	322	322	322	322	322	436	436	436	613	613	613	613	613	860	860	860	860	860
860	860	1099	1099	52	52	52	676	1109	1109	699	699	185	185	185	185	185	185	621	934	934	945	945	945	459	658	459	1025	621	621	845	845	322	322	436	436	436	436	436	613	613	613	613	613	497	497	497	497	497	860
497	497	1099	1099	655	52	52	676	699	699	699	699	185	185	185	185	185	185	32	32	945	945	945	945	459	459	459	459	845	845	845	845	214	214	214	436	436	436	234	234	234	234	234	497	497	497	497	497	497	497
497	307	307	307	655	655	806	806	806	806	699	317	317	185	185	185	185	32	32	32	32	945	945	945	845	1062	1062	845	845	845	845	845	214	1042	214	214	234	234	234	234	234	234	234	497	497	497	497	497	497	497
307	307	307	307	655	655	806	806	806	806	806	726	1054	1054	1054	1054	1054	1054	32	32	32	32	32	468	845	845	845	845	845	845	845	845	214	214	214	354	354	234	234	234	234	234	234	497	497	497	497	497	497	497
307	307	307	307	655	806	806	806	806	767	767	1049	1054	1054	1054	1054	1054	1054	1054	32	555	555	468	468	468	845	716	845	845	845	845	845	354	354	354	354	354	354	354	234	234	234	234	234	497	497	497	497	497	497
510	307	307	307	806	806	806	806	806	806	806	1049	1054	1054	1054	1054	1054	1054	604	604	555	555	604	604	604	716	716	716	716	804	804	871	318	318	318	354	354	354	354	687	687	687	687	687	687	497	510	510	510	510
510	510	762	260	754	754	806	806	806	806	806	806	1054	1054	1054	1054	1054	1054	604	604	604	604	604	604	604	716	804	804	804	804	804	871	318	318	318	318	460	460	460	687	687	687	687	687	687	510	510	510	510	510
510	762	762	260	260	754	754	754	189	440	440	440	440	55	55	55	55	55	604	966	604	604	604	604	604	716	716	804	835	835	804	593	318	318	318	318	318	460	687	687	687	687	687	687	687	510	510	510	510	510
510	762	260	260	260	754	754	754	440	440	440	440	440	55	55	55	55	55	55	604	604	604	604	604	604	690	690	973	1061	1061	1061	593	593	318	318	318	318	177	335	335	687	687	687	687	687	510	510	510	510	510
510	260	76	76	76	362	440	440	440	440	440	440	952	952	952	55	357	357	357	357	357	357	604	604	604	675	675	675	690	1061	1061	593	593	236	977	977	977	977	297	335	687	687	687	543	365	615	615	615	615	510
76	76	76	76	76	362	362	362	440	440	440	440	952	952	952	357	357	357	357	357	357	357	357	637	637	637	675	675	675	675	236	236	236	236	236	297	297	297	297	63	297	543	543	543	365	365	365	615	615	615
99	99	99	99	76	362	709	709	440	440	440	440	481	481	357	357	357	357	357	357	357	357	357	512	637	637	675	675	675	675	236	236	236	236	297	297	297	297	297	297	297	543	543	543	365	365	365	615	615	99
99	99	99	99	99	709	709	709	709	440	440	440	481	481	481	357	357	357	357	357	357	512	512	512	281	281	281	566	566	566	236	236	236	297	297	297	297	297	297	297	297	543	543	543	543	365	365	506	99	99
99	99	99	99	99	709	709	709	709	440	440	440	481	481	34	34	357	357	357	357	512	512	512	512	512	566	566	566	566	566	566	236	297	297	297	297	297	297	297	297	297	543	543	543	543	365	506	506	219	99
484	484	99	99	327	327	910	910	910	71	71	903	903	584	34	34	34	746	746	357	512	512	512	512	512	512	566	566	566	566	467	467	467	297	297	297	297	297	297	297	832	832	832	832	314	111	314	219	219	219
314	484	254	327	327	327	327	327	1046	71	903	903	903	903	34	947	947	746	220	220	77	77	512	512	512	512	566	566	467	467	467	467	467	467	198	198	198	198	198	832	832	832	832	832	314	314	314	314	314	314
314	254	254	327	327	327	327	327	1046	1046	1046	903	903	903	947	947	947	947	220	220	220	77	512	512	512	512	566	467	467	467	467	467	822	822	198	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	314	254	448	327	327	327	327	1046	1046	1046	960	960	960	960	947	947	947	220	220	220	831	831	831	831	831	831	750	750	822	822	822	822	822	822	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	448	448	448	448	448	448	448	448	718	718	960	960	960	960	474	847	427	427	427	831	831	831	831	831	831	831	541	750	822	822	822	822	822	822	822	822	198	198	198	832	832	832	832	314	314	314	314	314	314
1123	1123	448	448	448	448	448	448	448	448	605	605	960	960	847	847	847	427	427	427	427	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	822	650	650	650	650	650	650	1123	1123	1123	1123	472	472	472
1143	1143	1143	448	448	448	448	448	415	415	415	605	605	605	186	361	361	427	427	427	427	679	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	650	650	650	650	650	650	1123	1123	1123	472	472	472	472
757	1143	1143	448	1135	1135	1135	415	415	415	415	415	605	605	186	361	361	427	427	427	427	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	822	650	650	650	650	650	650	650	650	472	472	472	472	472
757	757	757	1135	1135	1135	1135	415	415	415	415	415	415	605	186	663	663	427	427	427	427	679	679	679	679	549	679	679	924	924	924	924	592	592	592	592	592	592	650	413	650	650	650	650	650	472	472	472	351	351
351	351	351	501	1135	1135	1135	415	415	415	415	415	415	1072	1072	686	686	1009	1009	46	46	46	46	46	46	331	331	331	331	331	697	592	592	592	592	592	592	592	592	377	377	713	713	713	713	967	967	351	351	351
351	351	351	501	501	501	501	501	415	415	415	988	988	1072	1072	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	916	916	592	592	592	592	592	592	592	377	377	377	713	713	713	713	967	967	967	351	351
351	351	501	501	501	501	501	501	501	415	415	988	988	1072	686	686	686	1009	1009	1009	858	46	46	46	98	331	331	331	331	331	592	592	592	592	592	592	592	592	377	377	377	713	713	713	967	967	967	967	967	351
351	351	501	501	501	501	501	501	501	501	1125	1125	1125	1089	1089	686	686	1009	1009	1009	858	46	46	98	98	98	98	331	331	729	729	729	592	592	592	592	592	592	377	377	784	784	713	670	486	967	967	470	470	470
351	443	443	443	501	501	501	501	501	501	1125	1125	426	1089	1089	686	686	1009	1009	1009	98	98	98	98	98	98	98	98	478	478	478	478	478	478	478	478	478	478	784	784	784	784	784	784	486	967	967	470	470	470
519	443	443	443	443	443	443	443	443	426	426	426	426	426	425	425	779	231	640	98	98	98	98	21	98	98	98	98	478	256	478	478	478	478	478	478	478	478	784	784	784	784	784	784	1068	899	1068	470	470	470
519	519	519	519	519	443	443	443	779	426	426	426	425	425	425	425	779	231	640	640	98	98	98	98	98	98	98	98	640	640	478	478	478	478	478	478	478	478	784	784	784	784	1068	1068	1068	1068	1068	1068	519	519
519	519	519	519	519	519	779	779	779	779	779	779	779	779	425	425	779	231	640	640	640	640	640	98	98	98	98	98	640	640	478	478	478	478	478	478	478	478	784	1068	1068	1068	1068	1068	1068	1068	1068	519	519	519
519	519	519	519	519	519	779	779	779	779	779	779	779	779	779	779	779	779	640	640	640	16	16	16	16	16	16	16	16	435	435	435	435	435	435	435	1093	1093	1068	1068	1068	1068	1068	1068	1068	1068	1068	519	519	519
519	519	519	51	51	51	779	779	640	640	640	779	779	926	926	926	926	926	640	16	16	16	16	16	16	16	16	16	16	435	435	435	435	435	1093	1093	1093	1093	112	389	403	403	1068	1068	1068	1068	1068	519	519	519
12	12	51	51	51	51	51	100	100	1001	1001	1001	926	926	926	926	926	926	926	16	16	16	16	16	16	16	16	16	16	287	435	435	435	435	1093	1093	112	112	112	112	112	403	1068	1068	1068	1068	1068	12	12	12
12	12	238	51	51	51	51	51	1001	1001	1001	1001	926	926	926	926	926	926	798	798	16	16	16	16	16	16	652	652	287	287	287	287	287	287	1093	112	112	112	112	112	112	403	598	598	641	641	12	12	12	12
73	73	238	238	238	51	51	51	1001	251	1001	1001	13	13	926	926	359	798	798	798	798	16	652	652	652	652	652	652	738	738	287	287	287	287	287	112	112	112	112	112	112	614	598	598	598	520	520	520	12	73
73	73	238	238	238	51	414	414	1001	251	1001	131	13	13	196	196	196	359	359	359	359	359	359	359	652	262	652	652	738	738	738	287	287	287	548	112	112	112	112	112	614	598	598	598	598	520	520	520	520	520
473	473	473	249	249	249	1094	1094	131	131	131	131	131	196	196	196	196	196	196	359	359	359	359	359	359	358	358	652	738	738	710	710	710	303	548	548	548	394	394	394	257	598	598	598	598	520	520	520	520	520
727	727	727	1131	249	249	1094	1094	1094	131	131	131	203	203	196	196	196	479	479	454	454	359	358	358	358	358	359	359	359	710	710	710	710	303	548	548	548	548	394	20	257	257	257	598	598	292	520	520	520	520
727	727	727	727	727	727	1094	1094	755	755	755	816	816	203	196	196	196	196	196	273	273	273	273	358	358	358	359	67	67	710	710	710	710	567	184	184	184	184	394	20	257	257	257	598	492	492	492	492	492	727
727	727	727	727	727	727	727	944	816	755	755	816	816	816	196	196	196	196	196	273	273	273	273	273	358	358	67	67	67	67	33	197	567	567	567	567	567	567	567	1045	1045	1045	342	342	342	491	492	634	492	727
727	727	727	727	727	727	727	816	816	816	816	816	816	816	196	196	196	717	717	273	273	273	273	429	429	429	67	67	688	688	688	688	567	567	567	567	567	567	567	567	567	567	567	342	342	491	563	634	634	727
727	727	727	727	727	727	727	816	816	816	816	816	816	816	717	717	717	119	717	644	644	644	429	429	429	429	429	626	688	688	688	688	567	768	936	567	567	567	567	567	567	567	567	567	961	961	961	1014	577	577
559	559	559	727	212	212	212	212	212	212	816	816	816	717	717	717	717	717	717	717	644	644	644	644	644	644	644	626	626	626	626	626	626	936	936	936	936	936	567	567	567	567	567	567	577	577	577	577	577	577
535	535	535	535	212	212	212	212	212	212	212	816	896	717	717	717	717	717	717	717	717	644	790	790	790	790	626	626	626	626	626	626	626	936	936	936	936	936	936	567	567	567	567	577	577	577	577	577	577	577
1088	535	535	596	596	212	212	212	212	212	212	896	896	103	424	424	424	424	717	717	717	717	790	790	790	790	626	626	626	626	626	626	626	936	936	936	936	936	936	567	567	1108	1108	1108	577	577	577	577	577	577
1088	535	596	596	596	439	439	969	969	212	896	896	896	103	103	424	1069	1069	1069	717	717	621	722	722	722	790	626	626	626	626	626	1078	1078	1078	936	936	936	936	936	900	1108	1108	1108	1108	1108	1108	1108	860	860	860
860	439	439	596	596	596	969	969	969	621	621	621	621	621	621	621	1069	1069	621	621	621	621	621	621	621	621	1018	1018	1018	626	1078	1078	1078	1078	1078	936	936	936	436	436	613	1108	1108	1108	1108	1108	1108	860	860	860
860	860	52	52	52	52	52	969	969	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	1018	1018	621	1078	1078	1078	322	322	322	322	436	436	436	613	613	613	1108	1108	1108	860	860	860	860
860	860	52	52	52	52	52	52	52	52	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	621	1078	1078	322	322	322	322	322	436	436	436	613	613	613	613	1108	1108	860	860	860	860
860	860	1099	1099	52	52	52	52	1109	1109	699	699	185	185	185	185	185	152	621	934	945	945	945	945	621	658	459	1025	621	845	845	845	322	436	436	436	436	436	436	436	613	613	613	613	497	497	497	497	497	497
497	497	1099	307	655	52	52	52	699	699	699	699	185	185	185	185	185	185	32	32	945	945	945	945	459	459	459	845	845	845	845	845	214	214	214	436	436	436	234	234	234	234	613	497	497	497	497	497	497	497
497	307	307	307	655	806	806	806	806	806	699	317	317	185	185	185	185	32	32	32	32	32	32	945	845	1062	1062	845	845	845	845	845	214	214	214	214	234	234	234	234	234	234	234	497	497	497	497	497	497	497
307	307	307	307	307	806	806	806	806	806	806	726	1054	1054	1054	1054	1054	1054	32	32	32	32	468	468	845	845	845	845	845	845	845	845	214	214	354	354	354	234	234	234	234	234	234	234	497	497	497	497	497	497
307	307	307	307	307	806	806	806	806	767	767	1049	1054	1054	1054	1054	1054	1054	32	604	604	468	468	468	468	877	716	716	845	845	845	845	354	354	354	354	354	354	234	234	234	234	234	234	497	497	497	497	497	497
307	307	307	307	806	806	806	806	806	806	806	1049	1054	1054	1054	1054	1054	1054	604	604	555	604	604	604	604	716	716	716	716	804	804	318	318	318	318	318	354	354	234	234	687	687	687	687	687	497	510	510	510	510
510	510	762	126	754	754	806	806	806	806	806	806	1054	1054	1054	1054	1054	1054	604	966	604	604	604	604	604	716	716	716	804	804	804	318	318	318	318	318	460	460	234	687	687	687	687	687	687	510	510	510	510	510
510	510	762	260	754	754	754	754	189	440	440	440	681	681	55	55	55	55	604	966	604	604	604	604	604	604	716	716	835	835	593	593	318	318	318	318	318	460	687	687	687	687	687	687	687	510	510	510	510	510
510	260	260	260	260	754	754	754	440	440	440	440	681	681	55	55	55	55	55	604	604	604	604	604	604	604	675	973	1061	1061	1061	593	593	318	318	318	318	177	335	335	687	687	687	687	687	510	510	510	510	510
260	260	76	76	76	362	362	440	440	440	440	440	440	952	952	357	357	357	357	357	357	357	604	604	675	675	675	675	675	1061	1061	593	593	236	977	977	977	977	977	335	687	687	687	543	543	615	615	615	615	510
99	76	76	76	76	362	362	440	440	440	440	440	952	952	952	357	357	357	357	357	357	357	357	637	637	637	675	675	675	675	236	236	236	236	236	977	297	297	297	63	297	543	543	543	543	365	615	615	615	615
99	99	99	99	76	362	709	709	440	440	440	440	481	481	481	357	357	357	357	357	357	357	512	512	637	637	675	675	675	675	236	236	236	236	297	297	297	297	297	297	297	543	543	543	543	365	365	615	615	99
99	99	99	99	99	99	709	709	440	440	440	440	481	481	481	357	357	357	357	357	357	512	512	512	281	281	566	566	566	566	236	236	236	297	297	297	297	297	297	23	297	543	543	543	543	365	615	615	99	99
99	99	99	99	99	99	709	709	440	440	440	440	481	481	481	34	357	357	357	357	512	512	512	512	512	566	566	566	566	566	566	236	297	297	297	297	297	297	297	297	297	543	543	543	543	365	506	219	219	99
484	484	99	99	99	327	327	910	71	71	71	903	903	584	34	34	746	746	746	746	512	512	512	512	512	512	566	566	566	566	467	467	467	297	297	297	297	297	297	297	832	832	832	832	314	111	314	219	219	219
314	484	254	629	327	327	327	327	1046	71	1046	903	903	903	34	947	947	746	220	220	77	77	512	512	512	512	566	566	467	467	467	467	467	467	198	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	254	254	254	327	327	327	327	1046	1046	1046	1046	903	903	947	947	947	947	220	220	220	77	512	512	512	512	467	467	467	467	467	467	822	822	198	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	314	448	448	448	327	327	327	1046	1046	1046	960	960	960	960	947	947	947	220	220	220	831	831	831	831	831	831	750	750	822	822	822	822	822	822	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	448	448	448	448	448	448	448	448	448	1046	960	960	960	847	474	847	427	427	427	831	831	831	831	831	831	679	750	750	822	822	822	822	822	822	822	822	198	198	198	832	832	832	832	314	314	314	314	314	314
1123	1143	448	448	448	448	448	448	448	448	415	605	960	960	847	847	847	427	427	427	427	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	822	650	650	650	650	650	1123	1123	1123	1123	1123	1123	1123	1123
1123	1143	1123	448	448	448	448	448	415	415	415	605	605	605	186	361	361	427	427	427	427	679	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	650	650	650	650	650	1123	1123	1123	1123	1123	1123	1123	1123
351	351	351	1135	1135	1135	1135	415	415	415	415	415	415	605	186	361	427	427	427	427	427	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	1123	650	650	650	650	650	650	650	1123	1123	472	472	472	1123
757	351	351	1135	1135	1135	1135	87	415	415	415	415	415	415	186	663	427	427	427	427	427	679	679	679	679	549	679	679	924	924	924	924	822	592	592	592	592	592	650	413	650	650	650	650	650	1123	472	472	351	351
351	351	351	501	1135	1135	1135	415	415	415	415	415	415	1072	1072	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	331	697	697	592	592	592	592	592	592	592	592	377	713	713	713	713	708	351	351	351	351
351	351	501	501	501	501	501	501	415	415	415	415	415	1072	686	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	916	331	592	592	592	592	592	592	592	377	377	377	713	713	713	713	708	967	967	967	351
351	351	501	501	501	501	501	501	501	415	415	415	415	1072	686	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	331	592	592	592	592	592	592	592	592	377	377	377	713	713	713	967	967	967	967	967	967
351	351	501	501	501	501	501	501	501	415	1125	1125	1125	1089	686	686	686	1009	1009	1009	46	46	46	98	98	98	98	98	729	729	729	729	592	592	592	592	592	781	377	377	784	784	713	486	486	967	967	470	470	470
351	443	443	443	443	501	501	501	501	426	426	1125	425	1089	686	686	686	1009	1009	1009	46	98	98	98	98	98	98	98	478	478	478	478	478	478	478	478	478	478	784	784	784	784	784	784	486	967	470	470	470	470
519	443	443	443	443	443	443	443	443	426	426	426	425	425	425	425	425	231	640	98	98	98	98	21	98	98	98	98	478	256	478	478	478	478	478	478	478	478	784	784	784	784	784	784	453	453	453	470	470	470
519	519	519	519	519	443	443	883	883	426	426	426	425	425	425	425	425	231	640	640	98	98	98	98	98	98	98	98	98	478	478	478	478	478	478	478	478	478	784	784	784	784	784	453	453	453	453	519	519	519
519	519	519	519	519	519	779	779	779	779	779	779	779	425	425	425	425	231	640	640	640	640	98	98	98	98	98	98	98	478	478	178	178	178	178	478	478	478	784	1068	1068	1068	1068	1068	1068	1068	1068	519	519	519
519	519	519	519	519	519	779	779	779	779	779	779	779	779	779	779	779	779	731	731	16	16	16	16	16	16	16	16	16	435	435	435	435	435	435	435	1093	1093	1068	1068	1068	1068	1068	1068	1068	1068	1068	519	519	519
519	519	519	51	51	51	51	779	779	779	779	779	926	926	926	926	926	926	731	731	16	16	16	16	16	16	16	16	16	435	435	435	435	27	1093	1093	1093	1093	1093	389	403	403	1068	1068	1068	1068	1068	519	519	519
12	12	51	51	51	51	51	100	100	100	1001	1001	926	926	926	926	926	926	731	16	16	16	16	16	16	16	16	16	287	287	287	287	435	27	1093	1093	112	112	112	112	112	403	505	1068	1068	1068	1068	12	12	12
12	12	238	51	51	51	51	51	1001	1001	1001	1001	926	926	926	926	926	926	798	798	798	16	16	16	16	16	652	652	287	287	287	287	287	287	287	112	112	112	112	112	112	403	505	641	641	641	12	12	12	12
73	73	238	238	238	238	51	51	1001	251	1001	13	13	13	926	926	926	798	798	798	798	16	652	652	652	652	652	652	738	738	287	287	287	287	287	112	112	112	112	112	112	614	598	598	598	520	520	12	12	73
73	73	238	238	238	238	1094	1094	1001	251	131	131	13	13	196	196	359	359	359	359	359	359	359	652	652	262	652	652	738	738	287	287	287	287	287	112	112	112	112	112	614	614	598	598	598	520	520	520	520	73
473	473	473	249	249	249	1094	1094	131	131	131	131	131	196	196	196	196	196	359	359	359	359	359	359	359	358	358	652	738	738	710	710	710	15	548	548	548	394	394	394	598	598	598	598	598	520	520	520	520	520
727	727	727	1131	249	249	1094	1094	1094	131	131	131	203	203	203	196	196	479	479	454	359	359	359	359	359	359	359	359	359	710	710	710	710	15	548	548	548	548	394	257	257	257	257	598	598	292	634	520	520	520
727	727	727	727	727	727	1094	1094	755	755	816	816	816	196	196	196	196	196	196	273	273	273	273	359	359	359	67	67	67	710	710	710	710	567	567	184	184	567	567	257	257	257	257	257	634	634	634	492	492	727
727	727	727	727	727	727	944	944	816	755	755	816	816	816	196	196	196	196	196	273	273	273	273	273	429	359	67	67	67	67	33	197	567	567	567	567	567	567	567	567	567	567	567	342	342	491	634	634	634	727
727	727	727	727	727	727	727	816	816	816	816	816	816	816	196	196	196	119	717	273	273	273	429	429	429	429	429	688	688	688	688	197	567	567	567	567	567	567	567	567	567	567	567	567	342	491	634	634	634	727
727	727	727	727	727	727	816	816	816	816	816	816	816	816	717	717	717	119	644	1142	644	644	429	429	429	429	429	688	688	688	688	626	626	768	768	936	567	567	567	567	567	567	567	567	961	961	961	1014	577	577
559	535	535	727	212	212	212	212	212	212	816	816	816	717	717	717	717	717	717	717	644	644	644	644	644	644	644	626	626	626	626	626	626	936	936	936	936	936	567	567	567	567	567	567	577	577	577	577	577	577
535	535	535	535	212	212	212	212	212	212	212	212	896	717	717	717	717	370	717	717	717	644	790	790	790	790	626	626	626	626	626	626	626	936	936	936	936	936	936	936	567	567	567	577	577	577	577	577	577	577
1088	535	535	439	596	212	212	212	212	212	212	896	896	103	424	424	1069	1069	717	717	717	717	790	790	790	790	626	626	626	626	626	626	626	936	936	936	936	936	936	936	567	999	999	999	999	577	577	577	577	1088
1088	439	439	439	439	439	439	969	969	212	896	896	896	103	103	424	1069	1069	1069	717	717	722	722	722	722	790	626	626	626	626	626	626	1078	1078	936	936	936	936	936	900	900	1108	1108	1108	1108	1108	1108	860	860	860
860	439	439	596	596	596	969	969	969	969	896	896	621	621	103	621	1069	1069	621	621	621	621	621	621	621	1018	1018	1018	1018	626	1078	1078	1078	1078	1078	936	936	936	936	613	613	1108	1108	1108	1108	1108	1108	860	860	860
860	860	52	52	52	52	52	969	969	621	621	205	621	621	621	621	621	621	621	621	621	621	621	621	621	621	1018	1018	1018	1018	1078	1078	1078	322	322	322	322	436	436	613	613	613	613	1108	1108	1108	860	860	860	860
860	860	52	52	52	52	52	52	52	52	1103	1103	621	621	621	152	152	152	621	621	621	945	945	621	621	621	621	1018	621	1018	1078	1078	322	322	322	322	322	436	436	436	613	613	613	613	1108	1108	860	860	860	860
860	860	1099	52	52	52	52	52	1109	699	699	699	621	185	185	185	152	152	621	886	945	945	945	945	621	658	1025	1025	1025	845	845	845	322	436	436	436	436	436	436	436	613	537	613	613	497	497	497	497	497	497
497	497	307	307	307	52	52	52	1109	699	699	317	317	185	185	185	185	32	32	32	945	945	945	945	945	459	459	845	845	845	845	845	214	214	214	436	436	436	436	234	234	537	613	497	497	497	497	497	497	497
497	307	307	307	307	806	806	806	806	806	806	317	317	185	185	185	185	32	32	32	32	32	32	468	845	845	845	845	845	845	845	845	214	214	214	214	436	234	234	234	234	234	234	497	497	497	497	497	497	497
307	307	307	307	307	806	806	806	806	806	806	726	1054	1054	1054	1054	1054	1054	32	32	32	32	468	468	468	845	845	845	845	845	845	845	214	214	354	354	354	354	234	234	234	234	234	234	497	497	497	497	497	497
307	307	307	809	809	806	806	806	806	806	806	1049	1054	1054	1054	1054	1054	1054	32	604	604	604	468	468	468	877	716	716	845	845	845	318	354	354	354	354	354	354	234	234	234	234	234	234	497	497	497	497	497	497
595	307	307	126	806	806	806	806	806	806	806	1049	1054	1054	1054	1054	1054	1054	604	604	604	604	604	604	604	716	716	716	716	804	318	318	318	318	318	318	354	354	234	234	687	687	687	687	687	497	497	510	510	510
510	510	126	126	126	754	806	806	806	806	806	681	1054	1054	1054	1054	1054	604	604	966	604	604	604	604	604	716	716	716	804	804	804	318	318	318	318	318	460	460	234	687	687	687	687	687	687	1139	1139	510	510	510
510	510	260	126	754	754	754	754	754	440	440	681	681	681	681	55	55	55	604	966	604	604	604	604	604	604	716	716	1061	1061	593	593	318	318	318	318	318	37	687	687	687	687	687	687	687	1139	510	510	510	510
510	260	260	260	260	754	754	754	440	440	440	440	681	681	55	55	55	55	55	966	604	604	604	604	604	724	675	833	1061	1061	1061	593	593	593	682	682	682	37	335	335	687	687	687	687	687	510	510	510	510	510
260	260	260	76	76	362	362	440	440	440	440	440	440	952	681	681	357	357	357	357	357	357	604	604	675	675	675	675	675	1061	593	593	593	236	977	977	977	977	977	335	687	687	687	543	543	615	615	615	615	615
99	260	76	76	362	362	362	440	440	440	440	440	440	952	952	357	357	357	357	357	357	357	357	637	637	637	637	675	675	675	236	236	236	236	236	977	977	977	297	63	297	543	543	543	543	543	615	615	615	615
99	99	99	99	99	362	440	440	440	440	440	440	481	481	481	357	357	357	357	357	357	357	512	512	281	637	637	675	675	675	236	236	236	236	297	297	297	297	297	297	297	543	543	543	543	365	615	615	615	99
99	99	99	99	99	99	440	440	440	440	440	440	481	481	481	357	357	357	357	357	357	512	512	512	281	281	566	566	566	566	236	236	236	893	297	297	297	297	297	23	23	297	543	543	543	543	615	615	615	99
99	99	99	99	99	99	440	440	440	440	440	440	481	481	481	357	357	357	357	357	512	512	512	512	566	566	566	566	566	566	566	236	297	297	297	297	297	297	297	297	297	297	543	543	543	543	615	219	219	219
484	484	99	99	99	99	327	440	440	71	440	440	903	584	34	34	746	746	746	746	512	512	512	512	512	512	566	566	566	566	467	467	467	297	297	297	297	297	297	297	832	832	832	832	314	111	314	219	219	219
314	484	629	629	629	327	327	327	1046	1046	1046	168	903	903	34	947	947	746	168	220	77	77	512	512	512	512	566	467	467	467	467	467	467	467	198	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	254	254	629	327	327	327	327	1046	1046	1046	1046	960	947	947	947	947	947	220	220	220	220	512	512	512	512	467	467	467	467	467	467	467	822	198	198	198	198	198	198	832	832	832	832	314	314	314	314	314	314
314	448	448	448	448	448	448	448	1046	1046	1046	960	960	960	947	947	947	847	220	220	220	220	831	831	831	831	831	467	750	822	822	822	822	822	822	822	198	198	198	832	832	832	832	832	314	314	314	314	314	314
314	448	448	59	448	448	448	448	448	1046	1046	960	960	960	847	474	847	847	427	427	220	831	831	831	831	831	679	679	822	822	822	822	822	822	822	822	822	198	198	832	832	832	832	832	314	314	314	314	314	314
1143	1143	448	448	448	448	448	448	448	415	415	605	960	847	847	847	847	427	427	427	427	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	822	650	650	650	650	1123	1123	1123	1123	1123	1123	1123	1123	1123
1123	1123	1123	1123	448	448	448	448	415	415	415	605	605	605	186	361	361	427	427	427	427	679	679	679	679	679	679	679	679	822	822	822	822	822	822	822	1123	1123	650	650	1123	1123	1123	1123	1123	1123	1123	1123	1123	1123
351	351	351	1135	1135	1135	1135	415	415	415	415	415	415	415	186	361	427	427	427	427	427	679	679	679	679	679	679	679	822	822	822	822	822	822	822	822	1123	1123	650	650	650	650	650	1123	1123	1123	1123	472	472	351
351	351	351	87	1135	1135	87	87	87	87	415	415	415	415	186	663	427	427	427	427	427	679	679	679	679	549	679	679	924	924	924	924	924	592	592	592	592	592	650	650	650	650	650	650	650	1123	1123	351	351	351
351	351	351	501	1135	1135	1135	415	415	415	415	415	415	1072	686	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	331	697	697	592	592	592	592	592	592	592	377	377	713	713	713	967	708	967	351	351	351
351	351	501	501	501	501	501	501	415	415	415	415	415	1072	686	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	916	331	592	592	592	592	592	592	592	377	377	377	713	713	713	967	708	967	967	967	351
351	351	501	501	501	501	501	501	501	415	415	415	415	1072	686	686	686	1009	1009	1009	46	46	46	46	46	331	331	331	331	729	592	592	592	592	592	592	592	592	377	377	377	713	713	713	967	967	967	967	967	967
351	501	501	501	501	501	501	501	501	415	415	1125	1125	1089	686	686	686	1009	1009	1009	46	46	46	98	98	98	98	98	729	729	729	672	592	592	974	592	592	781	377	784	784	784	713	486	486	967	470	470	470	470
351	443	443	443	443	443	501	501	501	426	426	426	1125	425	425	686	374	1009	1009	1009	46	46	98	98	98	98	98	98	98	478	478	478	478	478	478	478	478	478	784	784	784	784	784	784	486	967	470	470	470	470
519	443	443	443	443	443	443	443	426	426	426	426	425	425	425	425	374	374	374	1009	46	98	98	21	98	98	98	98	98	256	478	478	478	478	478	478	478	478	784	784	784	784	784	784	453	453	453	470	470	470
519	519	519	519	519	443	883	883	883	426	426	426	425	425	425	425	425	425	731	731	98	98	98	98	98	98	98	98	98	478	478	478	478	478	478	478	478	478	784	784	784	784	784	453	453	453	453	519	519	519
